datetime,open,high,low,close,volume,candle_color
2026-06-04 09:30:00+05:30,23334.75,23366.65,23304.35,23355.35,17003503.0,GREEN
2026-06-04 09:45:00+05:30,23355.5,23443.35,23355.5,23407.85,15610588.0,GREEN
2026-06-04 10:00:00+05:30,23407.3,23443.7,23398.9,23431.35,15432143.0,GREEN
2026-06-04 10:15:00+05:30,23431.9,23450.1,23417.05,23423.5,15005607.0,RED
2026-06-04 10:30:00+05:30,23423.0,23426.6,23375.55,23410.65,11748433.0,RED
2026-06-04 10:45:00+05:30,23411.05,23446.45,23409.65,23424.9,11293782.0,GREEN
2026-06-04 11:00:00+05:30,23424.1,23430.35,23374.8,23401.85,14306394.0,RED
2026-06-04 11:15:00+05:30,23402.05,23403.8,23379.5,23392.7,12329186.0,RED
2026-06-04 11:30:00+05:30,23392.65,23462.3,23359.45,23443.65,12838642.0,GREEN
2026-06-04 11:45:00+05:30,23443.75,23451.65,23397.0,23419.05,12778880.0,RED
2026-06-04 12:00:00+05:30,23419.15,23450.45,23416.25,23439.7,16448342.0,GREEN
2026-06-04 12:15:00+05:30,23439.25,23450.0,23422.25,23430.65,10771098.0,RED
2026-06-04 12:30:00+05:30,23430.45,23432.0,23381.3,23385.35,11139799.0,RED
2026-06-04 12:45:00+05:30,23384.45,23416.05,23382.9,23415.9,11668738.0,GREEN
2026-06-04 13:00:00+05:30,23415.75,23422.0,23332.8,23334.25,14958224.0,RED
2026-06-04 13:15:00+05:30,23333.65,23368.65,23313.15,23362.25,19893672.0,GREEN
2026-06-04 13:30:00+05:30,23362.55,23375.25,23346.15,23361.5,9093759.0,RED
2026-06-04 13:45:00+05:30,23360.9,23377.85,23350.25,23367.9,9744703.0,GREEN
2026-06-04 14:00:00+05:30,23368.9,23433.75,23367.75,23413.9,13142581.0,GREEN
2026-06-04 14:15:00+05:30,23414.3,23429.15,23405.9,23419.75,11460775.0,GREEN
2026-06-04 14:30:00+05:30,23420.1,23452.85,23415.3,23433.2,15875892.0,GREEN
