datetime,open,high,low,close,volume,candle_color
2026-06-29 09:30:00+05:30,24065.7,24094.7,24005.45,24094.0,22757896.0,GREEN
2026-06-29 09:45:00+05:30,24092.7,24095.25,24063.15,24075.55,15301087.0,RED
2026-06-29 10:00:00+05:30,24076.6,24088.0,24051.75,24061.8,12416268.0,RED
2026-06-29 10:15:00+05:30,24061.9,24120.0,24052.6,24112.15,16179257.0,GREEN
2026-06-29 10:30:00+05:30,24112.75,24117.2,24091.3,24112.3,12602855.0,RED
2026-06-29 10:45:00+05:30,24115.5,24115.5,24047.4,24066.35,12508764.0,RED
2026-06-29 11:00:00+05:30,24066.9,24090.9,24058.15,24073.0,11031143.0,GREEN
2026-06-29 11:15:00+05:30,24072.45,24084.25,24056.5,24061.2,12022034.0,RED
2026-06-29 11:30:00+05:30,24062.3,24065.25,24018.65,24031.6,15051292.0,RED
2026-06-29 11:45:00+05:30,24032.45,24036.9,24002.05,24011.15,11777962.0,RED
2026-06-29 12:00:00+05:30,24012.95,24019.25,23989.8,23993.7,11740144.0,RED
2026-06-29 12:15:00+05:30,23995.95,23999.05,23964.85,23968.4,12019898.0,RED
2026-06-29 12:30:00+05:30,23968.45,23975.05,23925.4,23944.45,13088688.0,RED
2026-06-29 12:45:00+05:30,23945.0,23968.55,23941.0,23963.3,10094095.0,GREEN
2026-06-29 13:00:00+05:30,23964.25,23979.7,23946.0,23962.7,12180252.0,RED
2026-06-29 13:15:00+05:30,23962.15,23967.3,23944.8,23965.15,9985046.0,GREEN
2026-06-29 13:30:00+05:30,23965.65,23981.25,23935.8,23940.45,11574744.0,RED
2026-06-29 13:45:00+05:30,23940.65,23959.2,23926.3,23947.7,12310346.0,GREEN
2026-06-29 14:00:00+05:30,23947.05,23967.55,23945.1,23958.35,12044322.0,GREEN
2026-06-29 14:15:00+05:30,23960.15,23972.6,23944.05,23950.85,12091664.0,RED
2026-06-29 14:30:00+05:30,23951.4,23970.6,23934.25,23964.25,14164828.0,GREEN
2026-06-29 14:45:00+05:30,23965.15,23970.3,23927.1,23930.6,17933383.0,RED
2026-06-29 15:00:00+05:30,23931.05,23987.2,23924.55,23943.2,126553582.0,GREEN
2026-06-29 15:15:00+05:30,23943.7,23985.15,23932.9,23978.5,117217546.0,GREEN
