datetime,open,high,low,close,volume,candle_color,points
2025-03-05 07:15:00,22373.05,22377.65,22350.25,22355.0,0.0,RED,18.049999999999272
2025-03-05 07:30:00,22354.95,22367.35,22333.1,22348.8,0.0,RED,6.150000000001455
2025-03-05 07:45:00,22348.4,22363.05,22344.0,22354.5,0.0,GREEN,6.099999999998545
2025-03-05 08:00:00,22353.5,22354.5,22301.75,22313.8,0.0,RED,39.70000000000073
2025-03-05 08:15:00,22313.85,22338.75,22310.7,22329.5,0.0,GREEN,15.650000000001455
2025-03-05 08:30:00,22328.3,22333.35,22312.85,22326.8,0.0,RED,1.5
2025-03-05 08:45:00,22326.7,22326.7,22292.3,22323.5,0.0,RED,3.2000000000007276
2025-03-05 09:00:00,22323.7,22343.45,22309.35,22337.9,0.0,GREEN,14.200000000000728
2025-03-05 09:15:00,22337.6,22353.85,22328.3,22343.55,0.0,GREEN,5.950000000000728
2025-03-05 09:30:00,22342.35,22344.2,22324.6,22335.0,0.0,RED,7.349999999998545
2025-03-05 09:45:00,22335.15,22351.25,22326.35,22346.65,0.0,GREEN,11.5
2025-03-06 03:45:00,22476.349609375,22491.30078125,22349.19921875,22362.25,0.0,RED,114.099609375
2025-03-06 04:00:00,22364.1,22372.0,22297.900390625,22315.15,0.0,RED,48.94999999999709
2025-03-06 04:15:00,22315.25,22329.5,22245.849609375,22314.4,0.0,RED,0.8499999999985448
2025-03-06 04:30:00,22313.55,22364.8,22305.1,22331.6,0.0,GREEN,18.049999999999272
2025-03-06 04:45:00,22330.9,22366.35,22322.95,22358.65,0.0,GREEN,27.75
2025-03-06 05:00:00,22358.65,22377.8,22338.9,22366.5,0.0,GREEN,7.849999999998545
2025-03-06 05:15:00,22366.35,22378.5,22354.05,22366.3,0.0,RED,0.049999999999272404
2025-03-06 05:30:00,22364.85,22455.55,22355.55,22436.25,0.0,GREEN,71.40000000000146
2025-03-06 05:45:00,22436.15,22438.8,22321.5,22340.2,0.0,RED,95.95000000000073
2025-03-06 06:00:00,22338.85,22377.95,22319.95,22374.55,0.0,GREEN,35.70000000000073
2025-03-06 06:15:00,22374.3,22416.75,22374.2,22399.65,0.0,GREEN,25.350000000002183
2025-03-06 06:30:00,22399.25,22427.0,22398.4,22412.45,0.0,GREEN,13.200000000000728
2025-03-06 06:45:00,22411.6,22437.75,22408.1,22428.5,0.0,GREEN,16.900000000001455
2025-03-06 07:00:00,22429.0,22462.2,22420.05,22447.2,0.0,GREEN,18.200000000000728
2025-03-06 07:15:00,22447.5,22485.9,22430.65,22452.8,0.0,GREEN,5.299999999999272
2025-03-06 07:30:00,22451.95,22478.65,22446.45,22466.15,0.0,GREEN,14.200000000000728
2025-03-06 07:45:00,22466.85,22481.55,22451.55,22467.25,0.0,GREEN,0.4000000000014552
2025-03-06 08:00:00,22467.9,22492.849609375,22458.25,22484.6,0.0,GREEN,16.69999999999709
2025-03-06 08:15:00,22485.2,22519.25,22484.4,22509.55,0.0,GREEN,24.349999999998545
2025-03-06 08:30:00,22510.95,22528.94921875,22504.15,22509.2,0.0,RED,1.75
2025-03-06 08:45:00,22508.7,22516.35,22493.7,22494.85,0.0,RED,13.850000000002183
2025-03-06 09:00:00,22494.65,22543.650390625,22491.15,22539.0,0.0,GREEN,44.349999999998545
2025-03-06 09:15:00,22537.75,22555.849609375,22524.1,22546.05,0.0,GREEN,8.299999999999272
2025-03-06 09:30:00,22546.45,22556.44921875,22531.75,22547.85,0.0,GREEN,1.3999999999978172
2025-03-06 09:45:00,22548.15,22553.35,22520.6,22529.2,0.0,RED,18.950000000000728
2025-03-07 03:45:00,22508.650390625,22572.849609375,22464.75,22511.4,0.0,GREEN,2.749609375001455
2025-03-07 04:00:00,22511.6,22563.75,22478.35,22497.3,0.0,RED,14.299999999999272
2025-03-07 04:15:00,22497.1,22549.0,22470.8,22548.7,0.0,GREEN,51.60000000000218
2025-03-07 04:30:00,22548.85,22606.400390625,22539.95,22605.7,0.0,GREEN,56.85000000000218
2025-03-07 04:45:00,22607.95,22625.5,22577.8,22596.25,0.0,RED,11.700000000000728
2025-03-07 05:00:00,22596.35,22605.6,22579.35,22591.1,0.0,RED,5.25
2025-03-07 05:15:00,22591.0,22616.0,22568.2,22570.45,0.0,RED,20.549999999999272
2025-03-07 05:30:00,22569.25,22619.8,22567.85,22615.2,0.0,GREEN,45.95000000000073
2025-03-07 05:45:00,22614.05,22633.80078125,22599.9,22601.05,0.0,RED,13.0
2025-03-07 06:00:00,22602.0,22612.1,22585.7,22599.1,0.0,RED,2.900000000001455
2025-03-07 06:15:00,22599.3,22600.15,22548.25,22562.5,0.0,RED,36.79999999999927
2025-03-07 06:30:00,22562.65,22564.5,22516.1,22526.85,0.0,RED,35.80000000000291
2025-03-07 06:45:00,22526.3,22546.95,22509.05,22544.7,0.0,GREEN,18.400000000001455
2025-03-07 07:00:00,22544.3,22583.3,22541.0,22577.0,0.0,GREEN,32.70000000000073
2025-03-07 07:15:00,22576.7,22577.35,22533.45,22555.85,0.0,RED,20.850000000002183
2025-03-07 07:30:00,22555.25,22556.25,22530.3,22539.2,0.0,RED,16.049999999999272
2025-03-07 07:45:00,22539.65,22572.65,22539.3,22564.75,0.0,GREEN,25.099999999998545
2025-03-07 08:00:00,22565.0,22576.0,22550.3,22568.35,0.0,GREEN,3.349999999998545
2025-03-07 08:15:00,22567.15,22569.0,22522.7,22533.45,0.0,RED,33.70000000000073
2025-03-07 08:30:00,22533.9,22554.75,22533.6,22553.6,0.0,GREEN,19.69999999999709
2025-03-07 08:45:00,22554.0,22578.8,22550.75,22574.1,0.0,GREEN,20.099999999998545
2025-03-07 09:00:00,22574.7,22595.7,22564.15,22590.1,0.0,GREEN,15.399999999997817
2025-03-07 09:15:00,22589.75,22606.6,22581.25,22601.1,0.0,GREEN,11.349999999998545
2025-03-07 09:30:00,22601.1,22607.65,22556.65,22556.85,0.0,RED,44.25
2025-03-07 09:45:00,22557.55,22557.7,22530.35,22536.95,0.0,RED,20.599999999998545
2025-03-10 03:45:00,22521.849609375,22603.25,22498.650390625,22583.75,0.0,GREEN,61.900390625
2025-03-10 04:00:00,22582.85,22654.849609375,22582.15,22653.85,0.0,GREEN,71.0
2025-03-10 04:15:00,22654.15,22676.75,22638.65,22658.7,0.0,GREEN,4.549999999999272
2025-03-10 04:30:00,22658.55,22662.75,22624.8,22631.75,0.0,RED,26.799999999999272
2025-03-10 04:45:00,22631.75,22643.6,22604.05,22607.95,0.0,RED,23.799999999999272
2025-03-10 05:00:00,22608.45,22644.65,22603.8,22643.3,0.0,GREEN,34.849999999998545
2025-03-10 05:15:00,22643.0,22650.5,22636.0,22638.35,0.0,RED,4.650000000001455
2025-03-10 05:30:00,22638.2,22639.5,22609.85,22616.9,0.0,RED,21.299999999999272
2025-03-10 05:45:00,22617.15,22634.4,22606.55,22616.8,0.0,RED,0.3500000000021828
2025-03-10 06:00:00,22617.3,22645.35,22616.5,22637.2,0.0,GREEN,19.900000000001455
2025-03-10 06:15:00,22636.95,22638.35,22609.45,22611.75,0.0,RED,25.200000000000728
2025-03-10 06:30:00,22611.7,22614.5,22582.35,22587.5,0.0,RED,24.200000000000728
2025-03-10 06:45:00,22587.45,22597.6,22563.35,22589.25,0.0,GREEN,1.7999999999992724
2025-03-10 07:00:00,22588.4,22600.85,22580.65,22587.95,0.0,RED,0.4500000000007276
2025-03-10 07:15:00,22588.25,22598.5,22577.75,22595.9,0.0,GREEN,7.650000000001455
2025-03-10 07:30:00,22595.8,22619.3,22589.1,22601.8,0.0,GREEN,6.0
2025-03-10 07:45:00,22601.55,22602.2,22578.35,22590.9,0.0,RED,10.649999999997817
2025-03-10 08:00:00,22590.25,22594.2,22562.95,22565.2,0.0,RED,25.049999999999272
2025-03-10 08:15:00,22564.95,22565.6,22532.9,22550.8,0.0,RED,14.150000000001455
2025-03-10 08:30:00,22550.8,22560.25,22539.5,22548.6,0.0,RED,2.2000000000007276
2025-03-10 08:45:00,22548.7,22549.1,22460.099609375,22460.1,0.0,RED,88.60000000000218
2025-03-10 09:00:00,22460.75,22484.0,22429.650390625,22436.75,0.0,RED,24.0
2025-03-10 09:15:00,22436.3,22467.95,22429.05078125,22457.45,0.0,GREEN,21.150000000001455
2025-03-10 09:30:00,22456.7,22479.35,22447.65,22469.65,0.0,GREEN,12.950000000000728
2025-03-10 09:45:00,22470.2,22472.55,22436.4,22441.1,0.0,RED,29.100000000002183
2025-03-11 03:45:00,22345.94921875,22387.599609375,22314.69921875,22365.3,0.0,GREEN,19.350781249999272
2025-03-11 04:00:00,22362.9,22395.94921875,22325.05,22362.65,0.0,RED,0.25
2025-03-11 04:15:00,22363.75,22412.099609375,22354.0,22406.55,0.0,GREEN,42.79999999999927
2025-03-11 04:30:00,22407.1,22426.349609375,22379.05,22422.55,0.0,GREEN,15.450000000000728
2025-03-11 04:45:00,22422.45,22437.94921875,22406.65,22428.55,0.0,GREEN,6.099999999998545
2025-03-11 05:00:00,22428.3,22449.35,22397.25,22441.0,0.0,GREEN,12.700000000000728
2025-03-11 05:15:00,22440.75,22468.94921875,22419.4,22450.7,0.0,GREEN,9.950000000000728
2025-03-11 05:30:00,22450.5,22485.849609375,22446.85,22452.3,0.0,GREEN,1.7999999999992724
2025-03-11 05:45:00,22452.55,22455.2,22421.45,22422.6,0.0,RED,29.950000000000728
2025-03-11 06:00:00,22423.0,22444.35,22415.55,22432.2,0.0,GREEN,9.200000000000728
2025-03-11 06:15:00,22432.3,22448.0,22427.75,22443.0,0.0,GREEN,10.700000000000728
2025-03-11 06:30:00,22442.95,22445.45,22421.45,22437.7,0.0,RED,5.25
2025-03-11 06:45:00,22437.6,22455.7,22430.3,22454.8,0.0,GREEN,17.200000000000728
2025-03-11 07:00:00,22454.8,22466.4,22447.0,22463.9,0.0,GREEN,9.100000000002183
2025-03-11 07:15:00,22463.65,22465.9,22448.65,22451.0,0.0,RED,12.650000000001455
2025-03-11 07:30:00,22450.6,22457.4,22435.2,22446.7,0.0,RED,3.899999999997817
2025-03-11 07:45:00,22446.1,22475.5,22437.65,22462.4,0.0,GREEN,16.30000000000291
2025-03-11 08:00:00,22463.6,22477.05,22449.6,22473.55,0.0,GREEN,9.950000000000728
2025-03-11 08:15:00,22473.3,22503.150390625,22471.55,22496.5,0.0,GREEN,23.200000000000728
2025-03-11 08:30:00,22496.4,22510.099609375,22480.3,22501.55,0.0,GREEN,5.149999999997817
2025-03-11 08:45:00,22501.6,22516.0,22495.55,22500.75,0.0,RED,0.8499999999985448
2025-03-11 09:00:00,22500.95,22507.65,22483.55,22487.0,0.0,RED,13.950000000000728
2025-03-11 09:15:00,22487.65,22507.65,22478.2,22505.0,0.0,GREEN,17.349999999998545
2025-03-11 09:30:00,22505.3,22512.55,22469.35,22499.5,0.0,RED,5.799999999999272
2025-03-11 09:45:00,22499.85,22522.099609375,22490.75,22520.5,0.0,GREEN,20.650000000001455
2025-03-12 03:45:00,22536.349609375,22577.400390625,22461.30078125,22461.7,0.0,RED,74.64960937499927
2025-03-12 04:00:00,22462.1,22505.95,22450.099609375,22481.0,0.0,GREEN,18.900000000001455
2025-03-12 04:15:00,22480.4,22514.1,22447.19921875,22470.35,0.0,RED,10.05000000000291
2025-03-12 04:30:00,22470.35,22475.35,22417.55078125,22425.2,0.0,RED,45.14999999999782
2025-03-12 04:45:00,22423.75,22442.7,22410.150390625,22420.9,0.0,RED,2.849999999998545
2025-03-12 05:00:00,22420.15,22460.85,22416.35,22450.3,0.0,GREEN,30.149999999997817
2025-03-12 05:15:00,22449.45,22454.55,22397.75,22408.65,0.0,RED,40.79999999999927
2025-03-12 05:30:00,22408.25,22422.05,22394.94921875,22416.45,0.0,GREEN,8.200000000000728
2025-03-12 05:45:00,22416.3,22420.5,22376.44921875,22385.25,0.0,RED,31.049999999999272
2025-03-12 06:00:00,22385.05,22390.95,22340.69921875,22350.7,0.0,RED,34.349999999998545
2025-03-12 06:15:00,22350.85,22363.85,22333.5,22339.75,0.0,RED,11.099999999998545
2025-03-12 06:30:00,22342.15,22368.1,22329.55078125,22367.2,0.0,GREEN,25.049999999999272
2025-03-12 06:45:00,22367.55,22373.4,22346.35,22370.75,0.0,GREEN,3.2000000000007276
2025-03-12 07:00:00,22370.4,22384.8,22344.75,22347.0,0.0,RED,23.400000000001455
2025-03-12 07:15:00,22346.95,22385.25,22331.75,22367.7,0.0,GREEN,20.75
2025-03-12 07:30:00,22367.65,22405.85,22357.75,22402.2,0.0,GREEN,34.54999999999927
2025-03-12 07:45:00,22402.95,22445.3,22402.45,22430.1,0.0,GREEN,27.149999999997817
2025-03-12 08:00:00,22429.65,22444.9,22400.95,22411.2,0.0,RED,18.450000000000728
2025-03-12 08:15:00,22410.65,22416.75,22392.05,22412.8,0.0,GREEN,2.149999999997817
2025-03-12 08:30:00,22412.55,22440.5,22412.3,22437.0,0.0,GREEN,24.450000000000728
2025-03-12 08:45:00,22436.9,22469.15,22432.6,22464.95,0.0,GREEN,28.049999999999272
2025-03-12 09:00:00,22464.65,22475.15,22440.7,22442.75,0.0,RED,21.900000000001455
2025-03-12 09:15:00,22442.45,22484.9,22441.6,22480.4,0.0,GREEN,37.95000000000073
2025-03-12 09:30:00,22478.65,22494.1,22465.6,22473.75,0.0,RED,4.900000000001455
2025-03-12 09:45:00,22474.05,22474.05,22452.75,22468.5,0.0,RED,5.549999999999272
2025-03-13 03:45:00,22541.5,22556.0,22460.400390625,22483.9,0.0,RED,57.599999999998545
2025-03-13 04:00:00,22483.85,22501.1,22461.95,22490.15,0.0,GREEN,6.30000000000291
2025-03-13 04:15:00,22489.6,22540.6,22482.1,22529.25,0.0,GREEN,39.650000000001455
2025-03-13 04:30:00,22529.2,22547.45,22525.55,22545.1,0.0,GREEN,15.899999999997817
2025-03-13 04:45:00,22545.1,22558.05078125,22525.2,22538.5,0.0,RED,6.599999999998545
2025-03-13 05:00:00,22539.05,22547.2,22515.25,22523.8,0.0,RED,15.25
2025-03-13 05:15:00,22523.75,22524.7,22485.85,22492.8,0.0,RED,30.950000000000728
2025-03-13 05:30:00,22492.15,22520.25,22478.3,22519.65,0.0,GREEN,27.5
2025-03-13 05:45:00,22520.05,22520.65,22464.7,22471.9,0.0,RED,48.14999999999782
2025-03-13 06:00:00,22470.7,22480.85,22416.94921875,22433.5,0.0,RED,37.20000000000073
2025-03-13 06:15:00,22434.6,22435.3,22403.150390625,22432.4,0.0,RED,2.1999999999970896
2025-03-13 06:30:00,22433.0,22447.1,22424.65,22443.2,0.0,GREEN,10.200000000000728
2025-03-13 06:45:00,22442.75,22451.6,22425.75,22436.5,0.0,RED,6.25
2025-03-13 07:00:00,22435.6,22451.65,22431.65,22450.35,0.0,GREEN,14.75
2025-03-13 07:15:00,22449.75,22461.8,22440.75,22459.0,0.0,GREEN,9.25
2025-03-13 07:30:00,22458.65,22462.05,22425.95,22429.8,0.0,RED,28.850000000002183
2025-03-13 07:45:00,22429.15,22446.15,22419.75,22420.25,0.0,RED,8.900000000001455
2025-03-13 08:00:00,22420.0,22451.65,22420.0,22442.75,0.0,GREEN,22.75
2025-03-13 08:15:00,22442.55,22453.5,22432.45,22433.45,0.0,RED,9.099999999998545
2025-03-13 08:30:00,22433.7,22450.1,22420.65,22432.3,0.0,RED,1.4000000000014552
2025-03-13 08:45:00,22432.35,22434.9,22401.150390625,22406.6,0.0,RED,25.75
2025-03-13 09:00:00,22406.25,22412.7,22394.650390625,22406.15,0.0,RED,0.09999999999854481
2025-03-13 09:15:00,22406.6,22409.2,22384.650390625,22387.15,0.0,RED,19.44999999999709
2025-03-13 09:30:00,22386.4,22402.85,22377.349609375,22399.6,0.0,GREEN,13.19999999999709
2025-03-13 09:45:00,22399.5,22412.75,22379.45,22383.3,0.0,RED,16.200000000000728
2025-03-13 10:00:00,22383.3,22383.3,22383.3,22383.3,0.0,DOJI,0.0
2025-03-17 03:45:00,22353.150390625,22549.5,22353.150390625,22538.95,0.0,GREEN,185.79960937500073
2025-03-17 04:00:00,22539.1,22577.0,22539.1,22553.2,0.0,GREEN,14.100000000002183
2025-03-17 04:15:00,22553.75,22560.4,22522.95,22546.1,0.0,RED,7.650000000001455
2025-03-17 04:30:00,22546.1,22554.55,22512.75,22513.4,0.0,RED,32.69999999999709
2025-03-17 04:45:00,22513.3,22513.45,22478.8,22490.15,0.0,RED,23.149999999997817
2025-03-17 05:00:00,22490.05,22490.75,22455.4,22472.45,0.0,RED,17.599999999998545
2025-03-17 05:15:00,22473.0,22500.3,22472.9,22496.9,0.0,GREEN,23.900000000001455
2025-03-17 05:30:00,22496.9,22505.8,22475.75,22477.55,0.0,RED,19.350000000002183
2025-03-17 05:45:00,22477.9,22498.1,22470.85,22497.85,0.0,GREEN,19.94999999999709
2025-03-17 06:00:00,22497.5,22530.7,22493.75,22517.7,0.0,GREEN,20.200000000000728
2025-03-17 06:15:00,22517.4,22519.85,22483.3,22505.75,0.0,RED,11.650000000001455
2025-03-17 06:30:00,22506.1,22522.15,22503.95,22510.1,0.0,GREEN,4.0
2025-03-17 06:45:00,22509.55,22509.55,22454.8,22482.4,0.0,RED,27.149999999997817
2025-03-17 07:00:00,22483.0,22483.0,22442.0,22466.9,0.0,RED,16.099999999998545
2025-03-17 07:15:00,22467.1,22467.1,22445.2,22458.25,0.0,RED,8.849999999998545
2025-03-17 07:30:00,22458.5,22469.75,22445.45,22467.6,0.0,GREEN,9.099999999998545
2025-03-17 07:45:00,22467.7,22499.45,22466.45,22494.9,0.0,GREEN,27.200000000000728
2025-03-17 08:00:00,22497.05,22497.05,22477.65,22493.1,0.0,RED,3.9500000000007276
2025-03-17 08:15:00,22493.75,22516.6,22473.8,22510.95,0.0,GREEN,17.200000000000728
2025-03-17 08:30:00,22510.8,22528.6,22495.2,22520.65,0.0,GREEN,9.850000000002183
2025-03-17 08:45:00,22520.85,22527.85,22501.7,22503.2,0.0,RED,17.649999999997817
2025-03-17 09:00:00,22503.4,22517.3,22481.75,22489.55,0.0,RED,13.850000000002183
2025-03-17 09:15:00,22489.2,22522.7,22487.6,22511.0,0.0,GREEN,21.799999999999272
2025-03-17 09:30:00,22510.95,22520.05,22503.85,22510.5,0.0,RED,0.4500000000007276
2025-03-17 09:45:00,22510.65,22520.5,22506.25,22515.25,0.0,GREEN,4.599999999998545
2025-03-18 03:45:00,22662.25,22671.30078125,22599.19921875,22644.25,0.0,RED,18.0
2025-03-18 04:00:00,22644.1,22703.400390625,22639.2,22681.35,0.0,GREEN,37.25
2025-03-18 04:15:00,22681.15,22702.05,22665.55,22683.4,0.0,GREEN,2.25
2025-03-18 04:30:00,22684.2,22751.650390625,22681.45,22745.35,0.0,GREEN,61.14999999999782
2025-03-18 04:45:00,22746.5,22763.849609375,22729.4,22763.25,0.0,GREEN,16.75
2025-03-18 05:00:00,22764.6,22774.650390625,22752.55,22773.4,0.0,GREEN,8.80000000000291
2025-03-18 05:15:00,22773.85,22774.1,22746.55,22750.8,0.0,RED,23.049999999999272
2025-03-18 05:30:00,22751.35,22764.8,22739.65,22757.05,0.0,GREEN,5.700000000000728
2025-03-18 05:45:00,22757.2,22757.65,22741.9,22753.6,0.0,RED,3.600000000002183
2025-03-18 06:00:00,22753.7,22780.650390625,22753.25,22765.65,0.0,GREEN,11.950000000000728
2025-03-18 06:15:00,22765.45,22781.400390625,22759.05,22769.9,0.0,GREEN,4.450000000000728
2025-03-18 06:30:00,22769.1,22777.0,22760.65,22769.65,0.0,GREEN,0.5500000000029104
2025-03-18 06:45:00,22769.85,22770.4,22729.15,22730.8,0.0,RED,39.04999999999927
2025-03-18 07:00:00,22731.15,22745.05,22702.7,22703.9,0.0,RED,27.25
2025-03-18 07:15:00,22704.95,22736.3,22697.75,22736.3,0.0,GREEN,31.349999999998545
2025-03-18 07:30:00,22738.35,22762.85,22737.1,22761.2,0.0,GREEN,22.850000000002183
2025-03-18 07:45:00,22762.4,22784.349609375,22758.6,22771.1,0.0,GREEN,8.69999999999709
2025-03-18 08:00:00,22772.75,22787.150390625,22767.0,22783.3,0.0,GREEN,10.549999999999272
2025-03-18 08:15:00,22784.95,22797.349609375,22774.2,22787.65,0.0,GREEN,2.7000000000007276
2025-03-18 08:30:00,22788.8,22798.30078125,22772.65,22774.35,0.0,RED,14.450000000000728
2025-03-18 08:45:00,22775.45,22795.5,22770.35,22792.75,0.0,GREEN,17.299999999999272
2025-03-18 09:00:00,22793.8,22797.0,22786.1,22794.15,0.0,GREEN,0.3500000000021828
2025-03-18 09:15:00,22794.85,22813.349609375,22793.05,22804.55,0.0,GREEN,9.700000000000728
2025-03-18 09:30:00,22805.6,22845.94921875,22805.6,22842.95,0.0,GREEN,37.35000000000218
2025-03-18 09:45:00,22842.1,22857.80078125,22833.95,22848.75,0.0,GREEN,6.650000000001455
2025-03-18 10:00:00,22848.75,22848.75,22848.75,22848.75,0.0,DOJI,0.0
2025-03-19 03:45:00,22874.94921875,22888.30078125,22807.94921875,22848.95,0.0,RED,25.999218749999272
2025-03-19 04:00:00,22848.45,22863.95,22812.15,22857.65,0.0,GREEN,9.200000000000728
2025-03-19 04:15:00,22857.8,22877.8,22852.55,22864.3,0.0,GREEN,6.5
2025-03-19 04:30:00,22864.65,22879.7,22840.45,22864.1,0.0,RED,0.5500000000029104
2025-03-19 04:45:00,22864.05,22910.55078125,22864.05,22897.3,0.0,GREEN,33.25
