datetime,open,high,low,close,volume,candle_color
2026-06-05 15:15:00+05:30,265.41,265.84,265.22,265.4,24374.0,RED
2026-06-08 09:15:00+05:30,265.43,265.43,261.42,263.0,127449.0,RED
2026-06-08 09:30:00+05:30,263.08,263.4,262.85,263.12,42054.0,GREEN
2026-06-08 09:45:00+05:30,263.15,263.54,262.71,263.54,33174.0,GREEN
2026-06-08 10:00:00+05:30,263.41,263.59,263.08,263.33,8979.0,RED
2026-06-08 10:15:00+05:30,263.31,263.45,263.08,263.3,8408.0,RED
2026-06-08 10:30:00+05:30,263.3,263.8,263.12,263.48,11171.0,GREEN
2026-06-08 10:45:00+05:30,263.47,263.62,263.22,263.49,9780.0,GREEN
2026-06-08 11:00:00+05:30,263.49,263.64,263.31,263.49,11410.0,DOJI
2026-06-08 11:15:00+05:30,263.49,263.49,263.1,263.33,15503.0,RED
2026-06-08 11:30:00+05:30,263.33,263.64,263.13,263.58,20872.0,GREEN
2026-06-08 11:45:00+05:30,263.58,263.58,263.44,263.57,2191.0,RED
2026-06-08 12:00:00+05:30,263.57,263.7,263.4,263.63,3809.0,GREEN
2026-06-08 12:15:00+05:30,263.68,263.79,263.52,263.68,3078.0,DOJI
2026-06-08 12:30:00+05:30,263.68,263.9,263.61,263.9,3879.0,GREEN
2026-06-08 12:45:00+05:30,263.9,264.1,263.81,264.0,6150.0,GREEN
2026-06-08 13:00:00+05:30,264.08,264.08,263.52,263.52,6759.0,RED
2026-06-08 13:15:00+05:30,263.73,263.75,263.5,263.51,2087.0,RED
2026-06-08 13:30:00+05:30,263.64,263.65,263.15,263.17,12304.0,RED
2026-06-08 13:45:00+05:30,263.15,263.2,262.9,263.04,21802.0,RED
2026-06-08 14:00:00+05:30,263.2,263.39,262.95,263.02,6805.0,RED
2026-06-08 14:15:00+05:30,263.02,263.15,262.85,262.88,3724.0,RED
2026-06-08 14:30:00+05:30,262.93,263.13,262.88,263.13,5197.0,GREEN
2026-06-08 14:45:00+05:30,263.05,263.31,263.0,263.31,9666.0,GREEN
2026-06-08 15:00:00+05:30,263.23,263.28,262.55,262.73,16123.0,RED
2026-06-08 15:15:00+05:30,262.74,262.99,262.18,262.99,30051.0,GREEN
2026-06-09 09:15:00+05:30,264.0,264.0,253.0,263.44,62439.0,RED
2026-06-09 09:30:00+05:30,263.47,263.86,263.43,263.47,35888.0,DOJI
2026-06-09 09:45:00+05:30,263.43,263.74,263.3,263.3,6162.0,RED
2026-06-09 10:00:00+05:30,263.44,263.51,262.89,263.17,9801.0,RED
2026-06-09 10:15:00+05:30,263.17,263.28,262.89,263.17,3905.0,DOJI
2026-06-09 10:30:00+05:30,263.17,263.17,262.9,263.04,4562.0,RED
2026-06-09 10:45:00+05:30,263.03,263.04,262.59,263.03,7576.0,DOJI
2026-06-09 11:00:00+05:30,263.03,263.09,262.9,262.98,2461.0,RED
2026-06-09 11:15:00+05:30,262.9,263.04,262.32,262.82,9748.0,RED
2026-06-09 11:30:00+05:30,262.76,263.03,262.61,262.96,9731.0,GREEN
2026-06-09 11:45:00+05:30,262.88,263.46,262.88,263.32,10446.0,GREEN
2026-06-09 12:00:00+05:30,263.08,263.44,263.08,263.38,2617.0,GREEN
2026-06-09 12:15:00+05:30,263.44,263.5,263.23,263.37,3205.0,RED
2026-06-09 12:30:00+05:30,263.48,263.75,263.36,263.59,2922.0,GREEN
2026-06-09 12:45:00+05:30,263.64,263.64,263.25,263.3,22451.0,RED
2026-06-09 13:00:00+05:30,263.25,263.56,263.22,263.56,3994.0,GREEN
