datetime,open,high,low,close,volume,candle_color,points
2025-01-01 03:45:00,23637.650390625,23683.599609375,23607.05078125,23640.85,0.0,GREEN,3.199609374998545
2025-01-01 04:00:00,23640.75,23650.05,23598.400390625,23610.6,0.0,RED,30.150000000001455
2025-01-01 04:15:00,23609.35,23609.35,23562.80078125,23592.05,0.0,RED,17.299999999999272
2025-01-01 04:30:00,23591.7,23648.25,23576.55,23629.6,0.0,GREEN,37.89999999999782
2025-01-01 04:45:00,23629.95,23655.15,23616.3,23653.25,0.0,GREEN,23.299999999999272
2025-01-01 05:00:00,23651.75,23676.55,23638.75,23656.6,0.0,GREEN,4.849999999998545
2025-01-01 05:15:00,23655.55,23749.900390625,23655.0,23739.4,0.0,GREEN,83.85000000000218
2025-01-01 05:30:00,23739.25,23761.5,23730.75,23754.05,0.0,GREEN,14.799999999999272
2025-01-01 05:45:00,23754.25,23778.849609375,23722.25,23742.9,0.0,RED,11.349999999998545
2025-01-01 06:00:00,23741.5,23749.1,23693.75,23724.45,0.0,RED,17.049999999999272
2025-01-01 06:15:00,23724.2,23735.95,23678.35,23691.5,0.0,RED,32.70000000000073
2025-01-01 06:30:00,23691.1,23718.95,23688.65,23714.25,0.0,GREEN,23.150000000001455
2025-01-01 06:45:00,23714.05,23769.8,23711.15,23748.9,0.0,GREEN,34.85000000000218
2025-01-01 07:00:00,23749.2,23772.95,23748.75,23759.9,0.0,GREEN,10.700000000000728
2025-01-01 07:15:00,23760.4,23773.0,23732.4,23733.85,0.0,RED,26.55000000000291
2025-01-01 07:30:00,23734.15,23742.45,23718.7,23727.05,0.0,RED,7.100000000002183
2025-01-01 07:45:00,23726.95,23747.35,23726.35,23744.55,0.0,GREEN,17.599999999998545
2025-01-01 08:00:00,23743.8,23752.4,23725.3,23749.7,0.0,GREEN,5.900000000001455
2025-01-01 08:15:00,23749.6,23785.95,23746.25,23785.4,0.0,GREEN,35.80000000000291
2025-01-01 08:30:00,23786.25,23822.80078125,23783.55,23789.1,0.0,GREEN,2.849999999998545
2025-01-01 08:45:00,23789.65,23791.85,23770.95,23779.55,0.0,RED,10.100000000002183
2025-01-01 09:00:00,23779.9,23797.65,23764.6,23767.5,0.0,RED,12.400000000001455
2025-01-01 09:15:00,23767.1,23768.6,23734.75,23741.2,0.0,RED,25.899999999997817
2025-01-01 09:30:00,23741.55,23748.45,23721.45,23739.95,0.0,RED,1.5999999999985448
2025-01-01 09:45:00,23739.75,23769.8,23733.4,23758.7,0.0,GREEN,18.950000000000728
2025-01-02 03:45:00,23783.0,23812.150390625,23754.400390625,23766.2,0.0,RED,16.799999999999272
2025-01-02 04:00:00,23760.3,23842.05078125,23751.55078125,23826.7,0.0,GREEN,66.40000000000146
2025-01-02 04:15:00,23826.65,23868.5,23791.8,23833.1,0.0,GREEN,6.44999999999709
2025-01-02 04:30:00,23834.05,23877.349609375,23829.3,23834.1,0.0,GREEN,0.049999999999272404
2025-01-02 04:45:00,23833.0,23889.599609375,23830.6,23878.5,0.0,GREEN,45.5
2025-01-02 05:00:00,23878.5,23898.55078125,23855.6,23884.2,0.0,GREEN,5.700000000000728
2025-01-02 05:15:00,23884.25,23939.0,23878.05,23932.75,0.0,GREEN,48.5
2025-01-02 05:30:00,23931.95,23963.5,23921.75,23943.65,0.0,GREEN,11.700000000000728
2025-01-02 05:45:00,23943.8,23969.150390625,23927.05,23967.2,0.0,GREEN,23.400000000001455
2025-01-02 06:00:00,23966.65,23974.150390625,23944.6,23958.25,0.0,RED,8.400000000001455
2025-01-02 06:15:00,23957.9,23959.15,23916.25,23937.4,0.0,RED,20.5
2025-01-02 06:30:00,23937.7,23966.8,23933.9,23940.45,0.0,GREEN,2.75
2025-01-02 06:45:00,23940.9,24025.650390625,23927.35,24015.6,0.0,GREEN,74.69999999999709
2025-01-02 07:00:00,24014.85,24071.349609375,24014.2,24053.9,0.0,GREEN,39.05000000000291
2025-01-02 07:15:00,24054.65,24072.5,24036.25,24054.75,0.0,GREEN,0.09999999999854481
2025-01-02 07:30:00,24055.65,24091.19921875,24043.45,24084.75,0.0,GREEN,29.099999999998545
2025-01-02 07:45:00,24085.35,24129.75,24081.75,24099.85,0.0,GREEN,14.5
2025-01-02 08:00:00,24099.65,24151.900390625,24084.1,24147.4,0.0,GREEN,47.75
2025-01-02 08:15:00,24145.55,24151.3,24121.3,24123.8,0.0,RED,21.75
2025-01-02 08:30:00,24123.4,24153.150390625,24117.95,24144.7,0.0,GREEN,21.299999999999272
2025-01-02 08:45:00,24145.05,24186.599609375,24144.85,24156.8,0.0,GREEN,11.75
2025-01-02 09:00:00,24156.45,24190.19921875,24155.35,24177.8,0.0,GREEN,21.349999999998545
2025-01-02 09:15:00,24177.15,24226.69921875,24173.25,24208.15,0.0,GREEN,31.0
2025-01-02 09:30:00,24209.15,24210.5,24165.75,24186.25,0.0,RED,22.900000000001455
2025-01-02 09:45:00,24185.5,24194.5,24164.9,24167.95,0.0,RED,17.549999999999272
2025-01-02 10:00:00,24167.95,24167.95,24167.95,24167.95,0.0,DOJI,0.0
2025-01-03 03:45:00,24196.400390625,24196.44921875,24126.80078125,24133.3,0.0,RED,63.10039062500073
2025-01-03 04:00:00,24132.15,24141.95,24080.30078125,24083.4,0.0,RED,48.75
2025-01-03 04:15:00,24081.65,24101.0,24051.5,24058.15,0.0,RED,23.5
2025-01-03 04:30:00,24057.9,24111.35,24032.150390625,24042.2,0.0,RED,15.700000000000728
2025-01-03 04:45:00,24042.45,24075.7,24037.0,24047.0,0.0,GREEN,4.549999999999272
2025-01-03 05:00:00,24046.55,24047.95,24006.75,24027.2,0.0,RED,19.349999999998545
2025-01-03 05:15:00,24027.55,24035.85,24000.25,24011.6,0.0,RED,15.950000000000728
2025-01-03 05:30:00,24010.4,24061.6,24008.0,24057.7,0.0,GREEN,47.29999999999927
2025-01-03 05:45:00,24057.6,24149.9,24051.45,24113.2,0.0,GREEN,55.60000000000218
2025-01-03 06:00:00,24113.3,24132.25,24090.75,24128.15,0.0,GREEN,14.850000000002183
2025-01-03 06:15:00,24128.8,24137.55,24107.55,24135.45,0.0,GREEN,6.650000000001455
2025-01-03 06:30:00,24135.8,24139.95,24093.65,24114.4,0.0,RED,21.399999999997817
2025-01-03 06:45:00,24115.1,24115.1,24058.4,24059.1,0.0,RED,56.0
2025-01-03 07:00:00,24060.1,24087.8,24052.25,24076.7,0.0,GREEN,16.600000000002183
2025-01-03 07:15:00,24077.75,24087.2,24063.35,24082.5,0.0,GREEN,4.75
2025-01-03 07:30:00,24082.65,24121.6,24078.35,24098.25,0.0,GREEN,15.599999999998545
2025-01-03 07:45:00,24097.65,24112.55,24082.3,24099.05,0.0,GREEN,1.3999999999978172
2025-01-03 08:00:00,24098.75,24106.5,24076.5,24081.35,0.0,RED,17.400000000001455
2025-01-03 08:15:00,24081.65,24083.2,24038.55,24041.65,0.0,RED,40.0
2025-01-03 08:30:00,24041.25,24049.8,24021.2,24031.6,0.0,RED,9.650000000001455
2025-01-03 08:45:00,24032.55,24047.9,24018.55,24043.7,0.0,GREEN,11.150000000001455
2025-01-03 09:00:00,24043.9,24051.7,24020.0,24036.95,0.0,RED,6.950000000000728
2025-01-03 09:15:00,24036.75,24053.5,24029.0,24032.55,0.0,RED,4.200000000000728
2025-01-03 09:30:00,24032.85,24035.2,23976.0,24008.05,0.0,RED,24.799999999999272
